UsageDate,SubscriptionName,SubscriptionId,ResourceId,ResourceName,ResourceGroup,Application,DepartmentTag,ServiceName,ServiceCategory,ActualCost,AmortizedCost,Currency,TotalTokensM,PaygTokensM,InputPaygCost,OutputPaygCost,CachedPaygCost,Requests,SpeechHours,DocumentPages,Images,AllocationStatus,PricingModel,BillingScope
2026-05-16,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-claims/providers/microsoft.cognitiveservices/accounts/contoso-foundry-claims,contoso-foundry-claims,rg-ai-claims,Claims Triage,Claims Processing,Azure AI Vision,AI service,0.31,0.31,USD,0.0,0.0,0.0,0.0,0.0,7,0.0,0,7,Tagged,PAYG,EA: Contoso Health Group
2026-05-16,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-claims/providers/microsoft.cognitiveservices/accounts/contoso-foundry-claims,contoso-foundry-claims,rg-ai-claims,Claims Triage,,Azure AI Search,AI service,0.61,0.58,USD,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,Untagged,Provisioned,EA: Contoso Health Group
2026-05-16,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-claims/providers/microsoft.cognitiveservices/accounts/contoso-foundry-claims,contoso-foundry-claims,rg-ai-claims,Claims Triage,Claims Processing,Azure Storage,Supporting,0.18,0.18,USD,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,Tagged,PAYG,EA: Contoso Health Group
2026-05-16,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-claims/providers/microsoft.cognitiveservices/accounts/contoso-foundry-claims,contoso-foundry-claims,rg-ai-claims,Claims Triage,Claims Processing,Azure Monitor,Supporting,0.19,0.19,USD,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,Tagged,PAYG,EA: Contoso Health Group
2026-05-16,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-claims/providers/microsoft.cognitiveservices/accounts/contoso-foundry-claims,contoso-foundry-claims,rg-ai-claims,Claims Triage,Claims Processing,Azure Key Vault,Supporting,0.04,0.04,USD,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,Tagged,PAYG,EA: Contoso Health Group
2026-05-16,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-member/providers/microsoft.cognitiveservices/accounts/contoso-foundry-member,contoso-foundry-member,rg-ai-member,Member Support Assistant,Member Services,Foundry Models,Model,3.86,3.65,USD,1.5847,0.839,1.01,1.06,0.19,506,0.0,0,0,Tagged,PAYG + Provisioned,EA: Contoso Health Group
2026-05-16,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-member/providers/microsoft.cognitiveservices/accounts/contoso-foundry-member,contoso-foundry-member,rg-ai-member,Member Support Assistant,Member Services,Azure AI Speech,AI service,0.38,0.38,USD,0.0,0.0,0.0,0.0,0.0,15,0.354,0,0,Tagged,PAYG,EA: Contoso Health Group
2026-05-16,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-member/providers/microsoft.cognitiveservices/accounts/contoso-foundry-member,contoso-foundry-member,rg-ai-member,Member Support Assistant,Member Services,Azure AI Document Intelligence,AI service,0.46,0.46,USD,0.0,0.0,0.0,0.0,0.0,8,0.0,44,0,Tagged,PAYG,EA: Contoso Health Group
2026-05-16,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-member/providers/microsoft.cognitiveservices/accounts/contoso-foundry-member,contoso-foundry-member,rg-ai-member,Member Support Assistant,Member Services,Azure AI Vision,AI service,0.27,0.27,USD,0.0,0.0,0.0,0.0,0.0,6,0.0,0,6,Tagged,PAYG,EA: Contoso Health Group
2026-05-16,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-member/providers/microsoft.cognitiveservices/accounts/contoso-foundry-member,contoso-foundry-member,rg-ai-member,Member Support Assistant,Member Services,Azure AI Search,AI service,0.43,0.41,USD,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,Tagged,Provisioned,EA: Contoso Health Group
2026-05-16,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-member/providers/microsoft.cognitiveservices/accounts/contoso-foundry-member,contoso-foundry-member,rg-ai-member,Member Support Assistant,Member Services,Azure Storage,Supporting,0.18,0.18,USD,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,Tagged,PAYG,EA: Contoso Health Group
2026-05-16,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-member/providers/microsoft.cognitiveservices/accounts/contoso-foundry-member,contoso-foundry-member,rg-ai-member,Member Support Assistant,Member Services,Azure Monitor,Supporting,0.12,0.12,USD,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,Tagged,PAYG,EA: Contoso Health Group
2026-05-16,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-member/providers/microsoft.cognitiveservices/accounts/contoso-foundry-member,contoso-foundry-member,rg-ai-member,Member Support Assistant,,Azure Key Vault,Supporting,0.03,0.03,USD,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,Untagged,PAYG,EA: Contoso Health Group
2026-05-16,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-analytics/providers/microsoft.cognitiveservices/accounts/contoso-foundry-analytics,contoso-foundry-analytics,rg-ai-analytics,Analytics Copilot,Data & Analytics,Foundry Models,Model,1.18,1.18,USD,0.3707,0.3707,0.59,0.48,0.1,105,0.0,0,0,Tagged,PAYG,EA: Contoso Health Group
2026-05-16,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-analytics/providers/microsoft.cognitiveservices/accounts/contoso-foundry-analytics,contoso-foundry-analytics,rg-ai-analytics,Analytics Copilot,Data & Analytics,Azure AI Speech,AI service,0.23,0.23,USD,0.0,0.0,0.0,0.0,0.0,19,0.256,0,0,Tagged,PAYG,EA: Contoso Health Group
2026-05-16,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-analytics/providers/microsoft.cognitiveservices/accounts/contoso-foundry-analytics,contoso-foundry-analytics,rg-ai-analytics,Analytics Copilot,Data & Analytics,Azure AI Document Intelligence,AI service,0.28,0.28,USD,0.0,0.0,0.0,0.0,0.0,3,0.0,28,0,Tagged,PAYG,EA: Contoso Health Group
2026-05-16,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-analytics/providers/microsoft.cognitiveservices/accounts/contoso-foundry-analytics,contoso-foundry-analytics,rg-ai-analytics,Analytics Copilot,Data & Analytics,Azure AI Vision,AI service,0.12,0.12,USD,0.0,0.0,0.0,0.0,0.0,3,0.0,0,3,Tagged,PAYG,EA: Contoso Health Group
2026-05-16,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-analytics/providers/microsoft.cognitiveservices/accounts/contoso-foundry-analytics,contoso-foundry-analytics,rg-ai-analytics,Analytics Copilot,Data & Analytics,Azure AI Search,AI service,0.28,0.27,USD,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,Tagged,Provisioned,EA: Contoso Health Group
2026-05-16,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-analytics/providers/microsoft.cognitiveservices/accounts/contoso-foundry-analytics,contoso-foundry-analytics,rg-ai-analytics,Analytics Copilot,Data & Analytics,Azure Storage,Supporting,0.11,0.11,USD,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,Tagged,PAYG,EA: Contoso Health Group
2026-05-16,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-analytics/providers/microsoft.cognitiveservices/accounts/contoso-foundry-analytics,contoso-foundry-analytics,rg-ai-analytics,Analytics Copilot,,Azure Monitor,Supporting,0.06,0.06,USD,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,Untagged,PAYG,EA: Contoso Health Group
2026-05-16,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-analytics/providers/microsoft.cognitiveservices/accounts/contoso-foundry-analytics,contoso-foundry-analytics,rg-ai-analytics,Analytics Copilot,Data & Analytics,Azure Key Vault,Supporting,0.01,0.01,USD,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,Tagged,PAYG,EA: Contoso Health Group
2026-05-16,Contoso AI Non-Production,11111111-1111-1111-1111-111111111111,/subscriptions/11111111-1111-1111-1111-111111111111/resourcegroups/rg-ai-dev/providers/microsoft.cognitiveservices/accounts/contoso-foundry-dev,contoso-foundry-dev,rg-ai-dev,Engineering Sandbox,Engineering,Foundry Models,Model,0.66,0.66,USD,0.1953,0.1953,0.32,0.28,0.06,74,0.0,0,0,Tagged,PAYG,EA: Contoso Health Group
2026-05-16,Contoso AI Non-Production,11111111-1111-1111-1111-111111111111,/subscriptions/11111111-1111-1111-1111-111111111111/resourcegroups/rg-ai-dev/providers/microsoft.cognitiveservices/accounts/contoso-foundry-dev,contoso-foundry-dev,rg-ai-dev,Engineering Sandbox,Engineering,Azure AI Speech,AI service,0.09,0.09,USD,0.0,0.0,0.0,0.0,0.0,4,0.078,0,0,Tagged,PAYG,EA: Contoso Health Group
2026-05-16,Contoso AI Non-Production,11111111-1111-1111-1111-111111111111,/subscriptions/11111111-1111-1111-1111-111111111111/resourcegroups/rg-ai-dev/providers/microsoft.cognitiveservices/accounts/contoso-foundry-dev,contoso-foundry-dev,rg-ai-dev,Engineering Sandbox,Engineering,Azure AI Document Intelligence,AI service,0.12,0.12,USD,0.0,0.0,0.0,0.0,0.0,3,0.0,13,0,Tagged,PAYG,EA: Contoso Health Group
2026-05-16,Contoso AI Non-Production,11111111-1111-1111-1111-111111111111,/subscriptions/11111111-1111-1111-1111-111111111111/resourcegroups/rg-ai-dev/providers/microsoft.cognitiveservices/accounts/contoso-foundry-dev,contoso-foundry-dev,rg-ai-dev,Engineering Sandbox,Engineering,Azure AI Vision,AI service,0.07,0.07,USD,0.0,0.0,0.0,0.0,0.0,1,0.0,0,1,Tagged,PAYG,EA: Contoso Health Group
2026-05-16,Contoso AI Non-Production,11111111-1111-1111-1111-111111111111,/subscriptions/11111111-1111-1111-1111-111111111111/resourcegroups/rg-ai-dev/providers/microsoft.cognitiveservices/accounts/contoso-foundry-dev,contoso-foundry-dev,rg-ai-dev,Engineering Sandbox,Engineering,Azure Storage,Supporting,0.05,0.05,USD,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,Tagged,PAYG,EA: Contoso Health Group
2026-05-16,Contoso AI Non-Production,11111111-1111-1111-1111-111111111111,/subscriptions/11111111-1111-1111-1111-111111111111/resourcegroups/rg-ai-dev/providers/microsoft.cognitiveservices/accounts/contoso-foundry-dev,contoso-foundry-dev,rg-ai-dev,Engineering Sandbox,,Azure Monitor,Supporting,0.04,0.04,USD,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,Untagged,PAYG,EA: Contoso Health Group
2026-05-16,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-copilot-studio/providers/microsoft.cognitiveservices/accounts/contoso-studio,contoso-studio,rg-copilot-studio,Agent Platform,Member Services,Foundry Models,Model,1.85,1.85,USD,0.5659,0.5659,0.83,0.87,0.15,235,0.0,0,0,Tagged,PAYG,EA: Contoso Health Group
2026-05-16,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-copilot-studio/providers/microsoft.cognitiveservices/accounts/contoso-studio,contoso-studio,rg-copilot-studio,Agent Platform,Member Services,Azure AI Document Intelligence,AI service,0.43,0.43,USD,0.0,0.0,0.0,0.0,0.0,8,0.0,42,0,Tagged,PAYG,EA: Contoso Health Group
2026-05-16,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-copilot-studio/providers/microsoft.cognitiveservices/accounts/contoso-studio,contoso-studio,rg-copilot-studio,Agent Platform,Member Services,Azure AI Search,AI service,0.34,0.31,USD,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,Tagged,Provisioned,EA: Contoso Health Group
2026-05-16,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-copilot-studio/providers/microsoft.cognitiveservices/accounts/contoso-studio,contoso-studio,rg-copilot-studio,Agent Platform,Member Services,Azure Storage,Supporting,0.15,0.15,USD,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,Tagged,PAYG,EA: Contoso Health Group
2026-05-16,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-copilot-studio/providers/microsoft.cognitiveservices/accounts/contoso-studio,contoso-studio,rg-copilot-studio,Agent Platform,Member Services,Azure Monitor,Supporting,0.08,0.08,USD,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,Tagged,PAYG,EA: Contoso Health Group
2026-05-16,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-copilot-studio/providers/microsoft.cognitiveservices/accounts/contoso-studio,contoso-studio,rg-copilot-studio,Agent Platform,,Azure Key Vault,Supporting,0.02,0.02,USD,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,Untagged,PAYG,EA: Contoso Health Group
2026-05-17,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-prod/providers/microsoft.cognitiveservices/accounts/contoso-foundry-prod,contoso-foundry-prod,rg-ai-prod,Clinical Summarisation,Clinical Operations,Foundry Models,Model,6.07,5.95,USD,2.1656,1.3464,1.98,1.63,0.25,727,0.0,0,0,Tagged,PAYG + Provisioned,EA: Contoso Health Group
2026-05-17,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-prod/providers/microsoft.cognitiveservices/accounts/contoso-foundry-prod,contoso-foundry-prod,rg-ai-prod,Clinical Summarisation,Clinical Operations,Azure AI Speech,AI service,1.0,1.0,USD,0.0,0.0,0.0,0.0,0.0,45,1.026,0,0,Tagged,PAYG,EA: Contoso Health Group
2026-05-17,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-prod/providers/microsoft.cognitiveservices/accounts/contoso-foundry-prod,contoso-foundry-prod,rg-ai-prod,Clinical Summarisation,Clinical Operations,Azure AI Document Intelligence,AI service,1.05,1.05,USD,0.0,0.0,0.0,0.0,0.0,20,0.0,83,0,Tagged,PAYG,EA: Contoso Health Group
2026-05-17,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-prod/providers/microsoft.cognitiveservices/accounts/contoso-foundry-prod,contoso-foundry-prod,rg-ai-prod,Clinical Summarisation,Clinical Operations,Azure AI Vision,AI service,0.59,0.59,USD,0.0,0.0,0.0,0.0,0.0,19,0.0,0,19,Tagged,PAYG,EA: Contoso Health Group
2026-05-17,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-prod/providers/microsoft.cognitiveservices/accounts/contoso-foundry-prod,contoso-foundry-prod,rg-ai-prod,Clinical Summarisation,Clinical Operations,Azure AI Search,AI service,1.04,1.02,USD,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,Tagged,Provisioned,EA: Contoso Health Group
2026-05-17,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-prod/providers/microsoft.cognitiveservices/accounts/contoso-foundry-prod,contoso-foundry-prod,rg-ai-prod,Clinical Summarisation,Clinical Operations,Azure Storage,Supporting,0.29,0.29,USD,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,Tagged,PAYG,EA: Contoso Health Group
2026-05-17,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-prod/providers/microsoft.cognitiveservices/accounts/contoso-foundry-prod,contoso-foundry-prod,rg-ai-prod,Clinical Summarisation,Clinical Operations,Azure Monitor,Supporting,0.25,0.25,USD,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,Tagged,PAYG,EA: Contoso Health Group
2026-05-17,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-prod/providers/microsoft.cognitiveservices/accounts/contoso-foundry-prod,contoso-foundry-prod,rg-ai-prod,Clinical Summarisation,Clinical Operations,Azure Key Vault,Supporting,0.06,0.06,USD,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,Tagged,PAYG,EA: Contoso Health Group
2026-05-17,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-claims/providers/microsoft.cognitiveservices/accounts/contoso-foundry-claims,contoso-foundry-claims,rg-ai-claims,Claims Triage,Claims Processing,Foundry Models,Model,5.42,5.3,USD,2.3149,1.2514,1.61,1.53,0.32,780,0.0,0,0,Tagged,PAYG + Provisioned,EA: Contoso Health Group
2026-05-17,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-claims/providers/microsoft.cognitiveservices/accounts/contoso-foundry-claims,contoso-foundry-claims,rg-ai-claims,Claims Triage,Claims Processing,Azure AI Speech,AI service,0.5,0.5,USD,0.0,0.0,0.0,0.0,0.0,35,0.451,0,0,Tagged,PAYG,EA: Contoso Health Group
2026-05-17,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-claims/providers/microsoft.cognitiveservices/accounts/contoso-foundry-claims,contoso-foundry-claims,rg-ai-claims,Claims Triage,,Azure AI Document Intelligence,AI service,0.82,0.82,USD,0.0,0.0,0.0,0.0,0.0,12,0.0,91,0,Untagged,PAYG,EA: Contoso Health Group
2026-05-17,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-claims/providers/microsoft.cognitiveservices/accounts/contoso-foundry-claims,contoso-foundry-claims,rg-ai-claims,Claims Triage,Claims Processing,Azure AI Vision,AI service,0.28,0.28,USD,0.0,0.0,0.0,0.0,0.0,7,0.0,0,7,Tagged,PAYG,EA: Contoso Health Group
2026-05-17,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-claims/providers/microsoft.cognitiveservices/accounts/contoso-foundry-claims,contoso-foundry-claims,rg-ai-claims,Claims Triage,Claims Processing,Azure AI Search,AI service,0.58,0.57,USD,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,Tagged,Provisioned,EA: Contoso Health Group
2026-05-17,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-claims/providers/microsoft.cognitiveservices/accounts/contoso-foundry-claims,contoso-foundry-claims,rg-ai-claims,Claims Triage,Claims Processing,Azure Storage,Supporting,0.19,0.19,USD,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,Tagged,PAYG,EA: Contoso Health Group
2026-05-17,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-claims/providers/microsoft.cognitiveservices/accounts/contoso-foundry-claims,contoso-foundry-claims,rg-ai-claims,Claims Triage,Claims Processing,Azure Monitor,Supporting,0.2,0.2,USD,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,Tagged,PAYG,EA: Contoso Health Group
2026-05-17,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-claims/providers/microsoft.cognitiveservices/accounts/contoso-foundry-claims,contoso-foundry-claims,rg-ai-claims,Claims Triage,Claims Processing,Azure Key Vault,Supporting,0.03,0.03,USD,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,Tagged,PAYG,EA: Contoso Health Group
2026-05-17,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-member/providers/microsoft.cognitiveservices/accounts/contoso-foundry-member,contoso-foundry-member,rg-ai-member,Member Support Assistant,Member Services,Foundry Models,Model,2.79,2.74,USD,1.1768,0.6303,0.84,0.79,0.11,465,0.0,0,0,Tagged,PAYG + Provisioned,EA: Contoso Health Group
2026-05-17,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-member/providers/microsoft.cognitiveservices/accounts/contoso-foundry-member,contoso-foundry-member,rg-ai-member,Member Support Assistant,Member Services,Azure AI Speech,AI service,0.41,0.41,USD,0.0,0.0,0.0,0.0,0.0,27,0.375,0,0,Tagged,PAYG,EA: Contoso Health Group
2026-05-17,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-member/providers/microsoft.cognitiveservices/accounts/contoso-foundry-member,contoso-foundry-member,rg-ai-member,Member Support Assistant,,Azure AI Document Intelligence,AI service,0.51,0.51,USD,0.0,0.0,0.0,0.0,0.0,10,0.0,46,0,Untagged,PAYG,EA: Contoso Health Group
2026-05-17,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-member/providers/microsoft.cognitiveservices/accounts/contoso-foundry-member,contoso-foundry-member,rg-ai-member,Member Support Assistant,Member Services,Azure AI Vision,AI service,0.19,0.19,USD,0.0,0.0,0.0,0.0,0.0,4,0.0,0,4,Tagged,PAYG,EA: Contoso Health Group
2026-05-17,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-member/providers/microsoft.cognitiveservices/accounts/contoso-foundry-member,contoso-foundry-member,rg-ai-member,Member Support Assistant,,Azure AI Search,AI service,0.36,0.34,USD,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,Untagged,Provisioned,EA: Contoso Health Group
2026-05-17,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-member/providers/microsoft.cognitiveservices/accounts/contoso-foundry-member,contoso-foundry-member,rg-ai-member,Member Support Assistant,Member Services,Azure Storage,Supporting,0.15,0.15,USD,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,Tagged,PAYG,EA: Contoso Health Group
2026-05-17,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-member/providers/microsoft.cognitiveservices/accounts/contoso-foundry-member,contoso-foundry-member,rg-ai-member,Member Support Assistant,Member Services,Azure Monitor,Supporting,0.14,0.14,USD,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,Tagged,PAYG,EA: Contoso Health Group
2026-05-17,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-member/providers/microsoft.cognitiveservices/accounts/contoso-foundry-member,contoso-foundry-member,rg-ai-member,Member Support Assistant,Member Services,Azure Key Vault,Supporting,0.03,0.03,USD,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,Tagged,PAYG,EA: Contoso Health Group
2026-05-17,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-analytics/providers/microsoft.cognitiveservices/accounts/contoso-foundry-analytics,contoso-foundry-analytics,rg-ai-analytics,Analytics Copilot,Data & Analytics,Foundry Models,Model,1.14,1.14,USD,0.3737,0.3737,0.55,0.51,0.08,110,0.0,0,0,Tagged,PAYG,EA: Contoso Health Group
2026-05-17,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-analytics/providers/microsoft.cognitiveservices/accounts/contoso-foundry-analytics,contoso-foundry-analytics,rg-ai-analytics,Analytics Copilot,Data & Analytics,Azure AI Speech,AI service,0.25,0.25,USD,0.0,0.0,0.0,0.0,0.0,21,0.276,0,0,Tagged,PAYG,EA: Contoso Health Group
2026-05-17,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-analytics/providers/microsoft.cognitiveservices/accounts/contoso-foundry-analytics,contoso-foundry-analytics,rg-ai-analytics,Analytics Copilot,Data & Analytics,Azure AI Document Intelligence,AI service,0.26,0.26,USD,0.0,0.0,0.0,0.0,0.0,3,0.0,29,0,Tagged,PAYG,EA: Contoso Health Group
2026-05-17,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-analytics/providers/microsoft.cognitiveservices/accounts/contoso-foundry-analytics,contoso-foundry-analytics,rg-ai-analytics,Analytics Copilot,Data & Analytics,Azure AI Vision,AI service,0.16,0.16,USD,0.0,0.0,0.0,0.0,0.0,3,0.0,0,3,Tagged,PAYG,EA: Contoso Health Group
2026-05-17,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-analytics/providers/microsoft.cognitiveservices/accounts/contoso-foundry-analytics,contoso-foundry-analytics,rg-ai-analytics,Analytics Copilot,Data & Analytics,Azure AI Search,AI service,0.24,0.23,USD,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,Tagged,Provisioned,EA: Contoso Health Group
2026-05-17,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-analytics/providers/microsoft.cognitiveservices/accounts/contoso-foundry-analytics,contoso-foundry-analytics,rg-ai-analytics,Analytics Copilot,Data & Analytics,Azure Storage,Supporting,0.08,0.08,USD,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,Tagged,PAYG,EA: Contoso Health Group
